name,url,closing_date,fields
SARAO Undergraduate Scholarship South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sarao-scholarship/,"31 August 2024.Note: universities each set their own internal closing dates for applications. Please find out from your university what their internal closing date is, and ensure you submit your application by that date.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.)",
Sasol Bursary South Africa 2024,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sasol-bursary/,23 May 2023 (at 16:00 – close of business) (extension).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sasol Mining Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sasol-mining-bursary/,19 July 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Scatec Bursary South Africa 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/scatec-bursary/,31 December 2022 (at 17:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Schauenburg Education Trust Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/schauenburg-education-trust-bursary/,15 July 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Schneider Electric Bursary South Africa 2024,https://www.zabursaries.co.za/engineering-bursaries-south-africa/schneider-electric-bursary/,10 November 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SEDISA Trust Bursary South Africa 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sedisa-trust-bursary/,15 January 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SEIFSA Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/seifsa-bursary/,30 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SepFluor Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sepfluor-bursary/,31 October 2024 (at 14:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sibanye-Stillwater Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sibanye-gold-bursary/,23 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Siemens Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/siemens-bursary/,31 January 2025.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Silulumanzi Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/silulumanzi-bursary/,29 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Siyanda Bakgatla Platinum Mine (SBPM) Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/siyanda-bakgatla-platinum-mine-bursary/,15 June 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Siyanda Resources Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/siyanda-resources-bursary/,30 October 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SKA South Africa/ SARAO Scholarship 2021 – 2022,https://www.zabursaries.co.za/engineering-bursaries-south-africa/ska-south-africa-bursaries/,8 August 2019.(Applications submitted after these date will not be accepted – please apply before the closing date to ensure your application is considered.),
AMSOL Bursary South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/smit-amandla-marine-bursary/,30 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SOLA Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sola-bursary/,10 September 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Institute of Electrical Engineers (SAIEE) Bursary 2021 – 2022,https://www.zabursaries.co.za/engineering-bursaries-south-africa/south-african-institute-of-electrical-engineers-bursary/,30 October 2019.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SPEBS (SAICE Patrons Engineering Bursary Scheme) South Africa 2022 – 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/saice-spebs-bursary/,First semester: 31 January 2022.Second semester: 31 July 2022.(Applications submitted after these dates will not be accepted – please apply before the closing date to ensure your application is considered.),
Stefanutti Stocks Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/engineering-bursaries-south-africa/stefanutti-stocks-bursary/,9 February 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sulzer Scholarship South Africa 2025,https://www.zabursaries.co.za/engineering-bursaries-south-africa/sulzer-scholarship/,29 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
